URL,Title,Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc300-zx-2026-for-sale-colombo-10,Toyota Land Cruiser Sahara LC300 ZX 2026,"Rs 92,000,000",Toyota,Land Cruiser Sahara,LC300 ZX,2026,Import,Automatic,SUV / 4x4,Petrol,"3,500 cc",0 km
https://ikman.lk/en/ad/toyota-premio-superior-g-2013-for-sale-colombo,Toyota Premio Superior G 2013,"Rs 10,800,000",Toyota,Premio,Superior G,2013,Used,Automatic,Saloon,Petrol,"1,500 cc","119,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-diesel-2015-for-sale-colombo,Toyota Land Cruiser Prado 150 Diesel 2015,"Rs 32,000,000",Toyota,Land Cruiser Prado,150 Diesel,2015,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","175,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-limited-2023-for-sale-colombo-57,Toyota Yaris x limited 2023,"Rs 8,975,000",Toyota,Yaris,x limited,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","70,000 km"
https://ikman.lk/en/ad/toyota-corolla-2023-for-sale-colombo-18,Toyota Corolla 2023,"Rs 13,400,000",Toyota,Corolla,Toyota,2023,Reconditioned,Automatic,Station wagon,Hybrid,"1,500 cc","32,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-limited-2023-for-sale-colombo-56,Toyota Yaris X Limited 2023,"Rs 8,600,000",Toyota,Yaris,X Limited,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","72,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-limited-2023-for-sale-colombo-54,Toyota Yaris X Limited 2023,"Rs 8,600,000",Toyota,Yaris,X Limited,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","78,000 km"
https://ikman.lk/en/ad/toyota-roomy-x-2023-for-sale-colombo-75,Toyota Roomy X 2023,"Rs 8,400,000",Toyota,Roomy,X,2023,Reconditioned,Automatic,,Petrol,"1,000 cc","79,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-limited-2023-for-sale-colombo-53,Toyota Yaris x limited 2023,"Rs 8,625,000",Toyota,Yaris,x limited,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","105,000 km"
https://ikman.lk/en/ad/toyota-passo-xl-2023-for-sale-colombo-16,Toyota Passo Xl 2023,"Rs 7,975,000",Toyota,Passo,Xl,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","40,000 km"
https://ikman.lk/en/ad/toyota-passo-xl-2024-for-sale-colombo-1,Toyota Passo Xl 2024,"Rs 8,100,000",Toyota,Passo,Xl,2024,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","21,000 km"
https://ikman.lk/en/ad/toyota-vios-15e-2004-for-sale-colombo-2,Toyota Vios 1.5E 2004,"Rs 5,150,000",Toyota,Vios,1.5E,2004,Used,Automatic,Saloon,Petrol,"1,500 cc","190,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-120-tz-2003-for-sale-colombo,Toyota Land Cruiser Prado 120 TZ 2003,"Rs 13,500,000",Toyota,Land Cruiser Prado,120 TZ,2003,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","134,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-colombo-101,Toyota Taisor V Grade 2026,"Rs 11,950,000",Toyota,Taisor,V Grade,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-g-grade-2026-for-sale-colombo-2,Toyota Yaris G Grade 2026,"Rs 10,600,000",Toyota,Yaris,G Grade,2026,Import,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-x-grade-2026-for-sale-colombo-1,Toyota Yaris X Grade 2026,"Rs 9,350,000",Toyota,Other Model,Yaris X Grade,2026,Import,Automatic,Hatchback,Petrol,"1,000 cc",500 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2017-for-sale-gampaha-60,Toyota Land Cruiser Prado 2017,"Rs 42,500,000",Toyota,Land Cruiser Prado,Toyota,2017,Used,Tiptronic,Station wagon,Petrol,"2,700 cc","89,000 km"
https://ikman.lk/en/ad/toyota-raize-hybrid-z-auto-park-2024-for-sale-gampaha,Toyota Raize Hybrid Z auto park 2024,"Rs 13,380,000",Toyota,Raize,Hybrid Z auto park,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,200 cc","11,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-modelista-trj150-txl-2023-for-sale-gampaha,Toyota Land Cruiser Prado Modelista-TRJ150 TXL 2023,"Rs 55,000,000",Toyota,Land Cruiser Prado,Modelista-TRJ150 TXL,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,700 cc","16,526 km"
https://ikman.lk/en/ad/toyota-raize-bodykit-auto-parking-2026-for-sale-gampaha,Toyota Raize Bodykit Auto Parking 2026,"Rs 15,200,000",Toyota,Raize,Bodykit Auto Parking,2026,Brand New,Automatic,Hatchback,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-raize-hybrid-2026-for-sale-gampaha-2,Toyota Raize Hybrid 2026,"Rs 15,200,000",Toyota,Raize,Hybrid,2026,Brand New,Automatic,Hatchback,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-passo-2023-for-sale-gampaha-19,Toyota Passo 2023,"Rs 9,200,000",Toyota,Passo,Toyota,2023,Used,Automatic,Hatchback,Petrol,"1,000 cc","10,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-150-diesel-manual-2011-for-sale-gampaha-24,Toyota Land Cruiser Prado 150 DIESEL MANUAL 2011,"Rs 25,000,000",Toyota,Land Cruiser Prado,150 DIESEL MANUAL,2011,Used,Manual,SUV / 4x4,Diesel,"3,000 cc","135,000 km"
https://ikman.lk/en/ad/toyota-prius-3rd-generation-s-led-2013-for-sale-gampaha,Toyota Prius 3rd Generation S LED 2013,"Rs 11,500,000",Toyota,Prius,3rd Generation S LED,2013,Used,Automatic,Hatchback,Hybrid,"1,700 cc","190,000 km"
https://ikman.lk/en/ad/toyota-yaris-cross-premium-luxury-2025-for-sale-gampaha-23,Toyota Yaris Cross Premium Luxury 2025,"Rs 22,000,000",Toyota,Yaris Cross,Premium Luxury,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-allion-2008-for-sale-gampaha-309,Toyota Allion 2008,"Rs 8,650,000",Toyota,Allion,,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","162,990 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2014-for-sale-gampaha-21,Toyota Land Cruiser Prado 2014,"Rs 32,300,000",Toyota,Land Cruiser Prado,,2014,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","82,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2007-for-sale-gampaha-17,Toyota Land Cruiser Prado 2007,"Rs 16,450,000",Toyota,Land Cruiser Prado,Toyota,2007,Used,Manual,SUV / 4x4,Diesel,"3,000 cc","198,500 km"
https://ikman.lk/en/ad/toyota-hilux-exchange-considered-2008-for-sale-gampaha-8,Toyota Hilux Exchange Considered 2008,"Rs 11,750,000",Toyota,Hilux,Exchange Considered,2008,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","158,800 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-diesel-5-l-manual-2007-for-sale-gampaha,Toyota Land Cruiser Prado Diesel 5 L Manual 2007,"Rs 15,950,000",Toyota,Land Cruiser Prado,Diesel 5 L Manual,2007,Used,Manual,SUV / 4x4,Diesel,"3,000 cc","197,000 km"
https://ikman.lk/en/ad/toyota-carina-ti-myroad-1999-for-sale-gampaha-4,Toyota Carina Ti Myroad 1999,"Rs 5,450,000",Toyota,Carina,Ti Myroad,1999,Used,Automatic,Saloon,Petrol,"1,500 cc","160,000 km"
https://ikman.lk/en/ad/toyota-avanza-2011-for-sale-gampaha-89,Toyota Avanza 2011,"Rs 7,500,000",Toyota,Avanza,,2011,Used,Manual,,Petrol,"1,300 cc","95,000 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-1000cc-turbo-2023-for-sale-gampaha,Toyota Raize Z grade 1000cc Turbo 2023,"Rs 11,875,000",Toyota,Raize,Z grade 1000cc Turbo,2023,Used,Automatic,Saloon,Petrol,"1,000 cc","14,000 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-1200cc-2024-for-sale-gampaha-9,Toyota Raize Z Grade 1200cc 2024,"Rs 12,850,000",Toyota,Raize,Z Grade 1200cc,2024,Used,Automatic,Saloon,Petrol,"1,200 cc","6,000 km"
https://ikman.lk/en/ad/toyota-raize-hybrid-z-2025-for-sale-gampaha-54,Toyota Raize Hybrid Z 2025,"Rs 14,400,000",Toyota,Raize,Hybrid Z,2025,Brand New,Automatic,,Hybrid,"1,200 cc","1,400 km"
https://ikman.lk/en/ad/toyota-yaris-g-2024-for-sale-gampaha-16,Toyota Yaris G 2024,"Rs 10,550,000",Toyota,Yaris,G,2024,Reconditioned,Automatic,,Petrol,990 cc,"3,800 km"
https://ikman.lk/en/ad/toyota-raize-hybrid-z-2025-for-sale-gampaha-53,Toyota Raize Hybrid Z 2025,"Rs 13,900,000",Toyota,Raize,Hybrid Z,2025,Brand New,Automatic,,Hybrid,"1,200 cc",250 km
https://ikman.lk/en/ad/toyota-raize-hybrid-z-2025-for-sale-gampaha-52,Toyota Raize Hybrid Z 2025,"Rs 14,400,000",Toyota,Raize,Hybrid Z,2025,Brand New,Automatic,,Hybrid,"1,200 cc",250 km
https://ikman.lk/en/ad/toyota-avanza-2011-for-sale-gampaha-88,Toyota Avanza 2011,"Rs 6,450,000",Toyota,Avanza,,2011,Used,Manual,SUV / 4x4,Petrol,"1,300 cc","166,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-gampaha-13,Toyota Raize Z Hybrid 2026,"Rs 14,500,000",Toyota,Raize,Z Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,998 cc,0 km
https://ikman.lk/en/ad/toyota-chr-2019-for-sale-gampaha-53,Toyota CHR 2019,"Rs 15,000,000",Toyota,CHR,Toyota,2019,Used,Automatic,SUV / 4x4,Petrol,"1,190 cc","48,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-grade-new-shell-2024-for-sale-gampaha,Toyota Yaris X Grade new shell 2024,"Rs 10,350,000",Toyota,Yaris,X Grade new shell,2024,Brand New,Automatic,Hatchback,Petrol,"1,000 cc","11,000 km"
https://ikman.lk/en/ad/toyota-raize-g-grade-1000cc-2025-for-sale-gampaha,Toyota Raize G Grade 1000cc 2025,"Rs 12,250,000",Toyota,Raize,G Grade 1000cc,2025,Brand New,Automatic,Hatchback,Petrol,"1,000 cc","18,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-95-auto-1996-for-sale-gampaha,Toyota Land Cruiser Prado 95 AUTO 1996,"Rs 12,290,000",Toyota,Land Cruiser Prado,95 PRADO AUTO,1996,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","187,521 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-diesel-2015-for-sale-gampaha,Toyota Land Cruiser Prado Diesel 2015,"Rs 48,000,000",Toyota,Land Cruiser Prado,Diesel,2015,Used,Automatic,SUV / 4x4,Diesel,"2,981 cc","72,100 km"
https://ikman.lk/en/ad/toyota-prius-2009-for-sale-gampaha-374,Toyota Prius 2009,"Rs 8,450,000",Toyota,Prius,2009,2009,Used,Automatic,Saloon,Hybrid,"1,790 cc","224,000 km"
https://ikman.lk/en/ad/toyota-vitz-2007-for-sale-gampaha-2215,Toyota Vitz 2007,"Rs 5,075,000",Toyota,Vitz,,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","234,000 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-gampaha-11,Toyota Raize Z Hybrid 2026,"Rs 14,500,000",Toyota,Raize,Z Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-2025-for-sale-gampaha-17,Toyota Yaris 2025,"Rs 11,500,000",Toyota,Yaris,2025,2025,Brand New,Automatic,Hatchback,Petrol,990 cc,1 km
https://ikman.lk/en/ad/toyota-pixis-mira-led-2023-for-sale-gampaha,Toyota Pixis Mira LED 2023,"Rs 7,350,000",Toyota,Pixis,Mira LED,2023,Reconditioned,Automatic,Hatchback,Petrol,660 cc,"2,500 km"
https://ikman.lk/en/ad/toyota-raize-z-2026-for-sale-gampaha-20,Toyota Raize Z 2026,"Rs 13,300,000",Toyota,Raize,Z,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-carina-1999-for-sale-gampaha-31,Toyota Carina 1999,"Rs 5,200,000",Toyota,Carina,Toyota,1999,Used,Automatic,Saloon,Petrol,"1,500 cc","177,000 km"
https://ikman.lk/en/ad/toyota-raize-z-2026-for-sale-gampaha-19,Toyota Raize Z 2026,"Rs 15,250,000",Toyota,Raize,Z,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-black-top-2026-for-sale-gampaha,Toyota Raize Z Black - Top 2026,"Rs 14,900,000",Toyota,Raize,Z Black - Top,2026,Brand New,Automatic,,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-cygnus-v8-2003-for-sale-gampaha-2,Toyota Land Cruiser Sahara Cygnus V8 2003,"Rs 16,500,000",Toyota,Land Cruiser Sahara,Cygnus V8,2003,Used,Automatic,SUV / 4x4,Petrol,"4,700 cc","121,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-v8-2013-for-sale-gampaha-4,Toyota Land Cruiser Sahara V8 2013,"Rs 47,500,000",Toyota,Land Cruiser Sahara,V8,2013,Used,Automatic,SUV / 4x4,Diesel,"4,500 cc","81,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-v8-diesel-2011-for-sale-gampaha-1,Toyota Land Cruiser Sahara V8 Diesel 2011,"Rs 41,500,000",Toyota,Land Cruiser Sahara,V8 Diesel,2011,Used,Automatic,SUV / 4x4,Diesel,"4,500 cc","261,000 km"
https://ikman.lk/en/ad/toyota-hilux-2011-for-sale-gampaha-6,Toyota Hilux 2011,"Rs 9,800,000",Toyota,Hilux,,2011,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","200,000 km"
https://ikman.lk/en/ad/toyota-axio-2008-for-sale-gampaha-465,Toyota Axio 2008,"Rs 7,000,000",Toyota,Axio,,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","181,000 km"
https://ikman.lk/en/ad/toyota-rush-2018-for-sale-gampaha-6,Toyota Rush 2018,"Rs 12,000,000",Toyota,Rush,2018,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","190,000 km"
https://ikman.lk/en/ad/toyota-corsa-el-41-1991-for-sale-gampaha,Toyota Corsa EL 41 1991,"Rs 2,750,000",Toyota,Corsa,Corsa EL 41,1991,Used,Manual,Saloon,Petrol,"1,390 cc","145,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-ltd-2023-for-sale-colombo-1,Toyota Yaris X LTD 2023,"Rs 9,050,000",Toyota,Yaris,X LTD,2023,Reconditioned,Automatic,Hatchback,Petrol,990 cc,"80,000 km"
https://ikman.lk/en/ad/toyota-vitz-silver-2008-for-sale-gampaha,Toyota Vitz Silver 2008,"Rs 5,350,000",Toyota,Vitz,Silver,2008,Used,Automatic,Hatchback,Petrol,"1,000 cc","99,000 km"
https://ikman.lk/en/ad/toyota-prius-g-touring-my-cordina-2013-for-sale-gampaha,Toyota Prius G TOURING MY CORDINA 2013,"Rs 10,690,000",Toyota,Prius,G TOURING MY CORDINA,2013,Used,Automatic,Hatchback,Hybrid,"1,799 cc","117,452 km"
https://ikman.lk/en/ad/toyota-roomy-x-2024-for-sale-gampaha-2,Toyota Roomy X 2024,"Rs 9,400,000",Toyota,Roomy,X,2024,Import,Automatic,,Petrol,"1,000 cc","4,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-250-vx-2024-for-sale-gampaha-21,Toyota Land Cruiser Prado 250 VX 2024,"Rs 59,500,000",Toyota,Land Cruiser Prado,250 VX,2024,Import,Automatic,SUV / 4x4,Petrol,"2,700 cc","24,000 km"
https://ikman.lk/en/ad/toyota-raize-z-bsm-hybrid-2026-for-sale-gampaha,Toyota Raize Z BSM Hybrid 2026,"Rs 14,500,000",Toyota,Raize,Z BSM Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",250 km
https://ikman.lk/en/ad/toyota-yaris-push-start-2023-for-sale-gampaha-26,Toyota Yaris Push Start 2023,"Rs 9,100,000",Toyota,Yaris,Push Start,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","9,500 km"
https://ikman.lk/en/ad/toyota-aqua-s-grade-2012-for-sale-gampaha-371,Toyota Aqua S Grade 2012,"Rs 7,600,000",Toyota,Aqua,S Grade,2012,Used,Automatic,Hatchback,Petrol,"1,490 cc","84,000 km"
https://ikman.lk/en/ad/toyota-raize-z-2025-for-sale-gampaha-97,Toyota Raize Z 2025,"Rs 12,900,000",Toyota,Raize,Z,2025,Import,Automatic,SUV / 4x4,Petrol,"1,000 cc","14,000 km"
https://ikman.lk/en/ad/toyota-raize-z-2024-for-sale-gampaha-28,Toyota Raize Z 2024,"Rs 13,900,000",Toyota,Raize,Z,2024,Import,Automatic,,Hybrid,"1,200 cc","9,000 km"
https://ikman.lk/en/ad/toyota-raize-z-2024-for-sale-gampaha-27,Toyota Raize Z 2024,"Rs 13,600,000",Toyota,Raize,Z,2024,Import,Automatic,,Hybrid,"1,200 cc","11,000 km"
https://ikman.lk/en/ad/toyota-raize-z-2026-for-sale-gampaha-18,Toyota Raize Z 2026,"Rs 14,600,000",Toyota,Raize,Z,2026,Import,Automatic,,Hybrid,"1,200 cc",6 km
https://ikman.lk/en/ad/toyota-vios-japan-2003-for-sale-gampaha-9,Toyota Vios Japan 2003,"Rs 5,175,000",Toyota,Vios,Japan,2003,Used,Automatic,,Petrol,"1,500 cc","145,000 km"
https://ikman.lk/en/ad/toyota-corolla-g-grade-2025-for-sale-gampaha,Toyota Corolla G Grade 2025,"Rs 17,500,000",Toyota,Corolla,Corolla G Grade,2025,Reconditioned,Automatic,Saloon,Petrol,"1,500 cc","5,100 km"
https://ikman.lk/en/ad/toyota-sprinter-1990-for-sale-gampaha-3,Toyota Sprinter 1990,"Rs 2,250,000",Toyota,Sprinter,,1990,Used,Manual,Saloon,Petrol,"1,500 cc","100,000 km"
https://ikman.lk/en/ad/toyota-vitz-safety-2017-for-sale-gampaha-419,Toyota Vitz Safety 2017,"Rs 8,000,000",Toyota,Vitz,Safety,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","89,340 km"
https://ikman.lk/en/ad/toyota-axio-g-grade-2015-for-sale-gampaha-1139,Toyota Axio G Grade 2015,"Rs 10,250,000",Toyota,Axio,G Grade,2015,Used,Automatic,Saloon,Hybrid,"1,490 cc","197,334 km"
https://ikman.lk/en/ad/toyota-raize-z-2025-for-sale-gampaha-96,Toyota Raize Z 2025,Rs 123,Toyota,Raize,Z,2025,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,200 cc","2,817 km"
https://ikman.lk/en/ad/toyota-vios-2003-for-sale-gampaha-786,Toyota Vios 2003,"Rs 4,325,000",Toyota,Vios,,2003,Used,Manual,Saloon,Petrol,"1,500 cc","180,000 km"
https://ikman.lk/en/ad/toyota-prius-2015-for-sale-gampaha-88,Toyota Prius 2015,"Rs 11,750,000",Toyota,Prius,,2015,Used,Automatic,Saloon,Hybrid,"1,800 cc","124,000 km"
https://ikman.lk/en/ad/toyota-prius-20-2008-for-sale-gampaha-5,Toyota Prius 2.0 2008,"Rs 6,750,000",Toyota,Prius,2,2008,Used,Automatic,Saloon,Hybrid,"1,497 cc","164,000 km"
https://ikman.lk/en/ad/toyota-camry-windom-2001-for-sale-gampaha,Toyota Camry 2001,"Rs 5,850,000",Toyota,Camry,2001,2001,Used,Automatic,Saloon,Petrol,"2,900 cc","200,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-2026-for-sale-gampaha,Toyota Yaris X 2026,"Rs 10,100,000",Toyota,Yaris,X,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-v-2026-for-sale-gampaha-7,Toyota Taisor Urban cruiser V 2026,"Rs 11,975,000",Toyota,Taisor,Urban cruiser V,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",1 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-bluish-2026-for-sale-gampaha,Toyota Taisor urban cruiser bluish 2026,"Rs 11,700,000",Toyota,Taisor,urban cruiser bluish,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-axio-2015-for-sale-galle-38,Toyota Axio 2015,"Rs 9,400,000",Toyota,Axio,2015,2015,Used,Automatic,Saloon,Hybrid,"1,490 cc","128,000 km"
https://ikman.lk/en/ad/toyota-corsa-1993-for-sale-gampaha-2,Toyota Corsa 1993,"Rs 2,950,000",Toyota,Corsa,,1993,Used,Manual,Saloon,Petrol,"1,500 cc","167,200 km"
https://ikman.lk/en/ad/toyota-allion-g-plus-2019-for-sale-gampaha-4,Toyota Allion G Plus 2019,"Rs 16,000,000",Toyota,Allion,G Plus,2019,Used,Automatic,,Petrol,"1,500 cc","49,000 km"
https://ikman.lk/en/ad/toyota-alphard-z-2024-for-sale-gampaha-2,Toyota Alphard Z 2024,"Rs 54,500,000",Toyota,Alphard,Z,2024,Reconditioned,Automatic,MPV,Hybrid,"2,480 cc","16,000 km"
https://ikman.lk/en/ad/toyota-prius-zvw-30-s-grade-2012-for-sale-gampaha-2,Toyota Prius ZVW-30 (S-Grade) 2012,"Rs 10,700,000",Toyota,Prius,ZVW-30 (S-Grade),2012,Used,Automatic,,Hybrid,"1,800 cc","160,000 km"
https://ikman.lk/en/ad/toyota-prius-s-touring-2013-for-sale-gampaha-155,Toyota Prius S-Touring 2013,"Rs 11,200,000",Toyota,Prius,S-Touring,2013,Used,Automatic,,Hybrid,"1,800 cc","220,000 km"
https://ikman.lk/en/ad/toyota-corolla-1985-for-sale-gampaha-9,Toyota Corolla 1985,"Rs 935,000",Toyota,Corolla,,1985,Used,Manual,Saloon,Petrol,"1,300 cc","60,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-series-76chogm42l-2014-for-sale-gampaha-9,Toyota Land Cruiser Sahara Series-76(CHOGM)4.2L 2014,"Rs 41,000,000",Toyota,Land Cruiser Sahara,Series-76(CHOGM)4.2L,2014,Used,Manual,,Diesel,"4,200 cc","200,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-f-loaded-85000km-2015-for-sale-gampaha-4,Toyota Land Cruiser Prado TX-F/Loaded 85000KM 2015,"Rs 34,500,000",Toyota,Land Cruiser Prado,TX-F/Loaded 85000KM,2015,Used,Automatic,,Petrol,"2,700 cc","85,000 km"
https://ikman.lk/en/ad/toyota-allion-2007-for-sale-gampaha-637,Toyota Allion 2007,"Rs 8,000,000",Toyota,Allion,,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","193,500 km"
https://ikman.lk/en/ad/toyota-raize-z-12hybrid-autopark-2024-for-sale-gampaha-1,Toyota Raize Z-1.2Hybrid-Autopark 2024,"Rs 13,600,000",Toyota,Raize,Z-1.2Hybrid-Autopark,2024,Reconditioned,Automatic,,Hybrid,"1,200 cc","5,000 km"
https://ikman.lk/en/ad/toyota-corolla-141-lx-auto-2008-for-sale-gampaha-4,Toyota Corolla 141 (LX) Auto 2008,"Rs 6,500,000",Toyota,Corolla,141 (LX) Auto,2008,Used,Automatic,,Petrol,"1,590 cc","220,000 km"
https://ikman.lk/en/ad/toyota-harrier-z-hybrid-2024-for-sale-gampaha,Toyota Harrier Z HYBRID 2024,"Rs 36,400,000",Toyota,Harrier,Z HYBRID,2024,Import,Automatic,,Hybrid,"2,500 cc","24,000 km"
https://ikman.lk/en/ad/toyota-harrier-z-2025-for-sale-gampaha-2,Toyota Harrier Z 2025,"Rs 35,000,000",Toyota,Harrier,Z,2025,Import,Automatic,,Petrol,"2,000 cc","18,000 km"
https://ikman.lk/en/ad/toyota-taisor-g-brand-new-2025-for-sale-gampaha-1,Toyota Taisor G Brand New 2025,"Rs 11,400,000",Toyota,Taisor,G Brand New,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-roomy-g-safety-360-cam-2024-for-sale-gampaha,Toyota Roomy G Safety 360 cam 2024,"Rs 9,300,000",Toyota,Roomy,G Safety 360 cam,2024,Reconditioned,Automatic,MPV,Petrol,996 cc,"4,000 km"
https://ikman.lk/en/ad/toyota-raize-1200-petrol-2023-for-sale-gampaha-1,Toyota Raize 1200 Petrol 2023,"Rs 13,300,000",Toyota,Raize,1200 Petrol,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,200 cc","15,000 km"
https://ikman.lk/en/ad/toyota-yaris-cross-z-2025-for-sale-gampaha-9,Toyota Yaris Cross Z 2025,"Rs 1,234",Toyota,Yaris Cross,Z,2025,Reconditioned,Automatic,SUV / 4x4,Hybrid,"1,490 cc","9,210 km"
https://ikman.lk/en/ad/toyota-raize-1000cc-turbo-blk-top-2020-for-sale-gampaha-1,Toyota Raize 1000cc Turbo blk top 2020,"Rs 10,350,000",Toyota,Raize,1000cc Turbo blk top,2020,Used,Automatic,SUV / 4x4,Petrol,"1,000 cc","91,000 km"
https://ikman.lk/en/ad/toyota-chr-ngx10-2018-for-sale-gampaha-70,Toyota CHR NGX10 2018,"Rs 12,500,000",Toyota,CHR,NGX10,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","95,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-v8-diesel-2011-for-sale-gampaha-6,Toyota Land Cruiser Prado V8 Diesel 2011,"Rs 57,500,000",Toyota,Land Cruiser Prado,V8 Diesel,2011,Used,Automatic,SUV / 4x4,Petrol,"4,000 cc","125,000 km"
https://ikman.lk/en/ad/toyota-fortuner-diesel-7-seater-3l-2014-for-sale-gampaha-5,Toyota Fortuner Diesel 7 seater 3L 2014,"Rs 17,950,000",Toyota,Fortuner,Diesel 7 seater 3L,2014,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","140,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-zx-60th-anniversary-2011-for-sale-gampaha-5,Toyota Land Cruiser Sahara ZX 60th Anniversary 2011,"Rs 35,000,000",Toyota,Land Cruiser Sahara,ZX 60th Anniversary,2011,Used,Automatic,SUV / 4x4,Petrol,"4,600 cc","280,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-l-7-seater-2023-for-sale-gampaha-5,Toyota Land Cruiser Prado TX-L 7 SEATER 2023,"Rs 53,000,000",Toyota,Land Cruiser Prado,TX-L 7 SEATER,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,800 cc","12,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-two-tone-2026-for-sale-gampaha-1,Toyota Taisor V Grade Two Tone 2026,"Rs 11,900,000",Toyota,Taisor,V Grade Two Tone,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
